Price,Close,High,Low,Open,Volume
Ticker,BIL,BIL,BIL,BIL,BIL
Date,,,,,
2008-01-17,73.44876098632812,73.51288184410575,73.43273382933451,73.46479425822331,380400
2008-01-18,73.496826171875,73.52888659099244,73.44873860064868,73.46477186765726,71450
2008-01-22,73.52891540527344,73.59303626863581,73.46480065681315,73.54494867856508,116400
2008-01-23,73.60907745361328,73.62511072996014,73.52892941658874,73.57702313072608,89150
2008-01-24,73.64112091064453,73.64112091064453,73.52891246170346,73.54494573435323,47750
2008-01-25,73.56099700927734,73.67320549500629,73.56099700927734,73.57703028718367,32700
2008-01-28,73.593017578125,73.68919884874128,73.593017578125,73.68919884874128,26100
2008-01-29,73.6571273803711,73.67315453228694,73.56094612417712,73.59300654290844,66650
2008-01-30,73.68917846679688,73.72123888146794,73.5769700728976,73.5929972227837,60100
2008-01-31,73.68917846679688,73.72123888146794,73.6090243726698,73.6090243726698,26150
2008-02-01,73.68115997314453,74.1632662672478,73.60081096753939,74.1632662672478,35500
2008-02-04,73.69722747802734,73.69722747802734,73.61687847893582,73.61687847893582,50300
