timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2016-05-04,45.7,45.71,45.7,45.7,74.2968537910695,1400839,0.0000,1.0
2016-05-03,45.7,45.71,45.7,45.71,74.3131113083104,1331730,0.0000,1.0
2016-05-02,45.71,45.71,45.7,45.7,74.2968537910695,740055,0.0000,1.0
2016-04-29,45.7,45.71,45.7,45.71,74.3131113083104,1444215,0.0000,1.0
2016-04-28,45.69,45.7,45.69,45.7,74.2968537910695,548368,0.0000,1.0
2016-04-27,45.7,45.7,45.69,45.7,74.2968537910695,208135,0.0000,1.0
2016-04-26,45.69,45.7,45.69,45.7,74.2968537910695,499965,0.0000,1.0
2016-04-25,45.69,45.7,45.69,45.69,74.2805962738286,1030654,0.0000,1.0
2016-04-22,45.7,45.7,45.69,45.7,74.2968537910695,776856,0.0000,1.0
2016-04-21,45.7,45.7,45.69,45.69,74.2805962738286,892605,0.0000,1.0
2016-04-20,45.7,45.7,45.69,45.7,74.2968537910695,398675,0.0000,1.0
2016-04-19,45.69,45.7,45.69,45.7,74.2968537910695,276805,0.0000,1.0
2016-04-18,45.69,45.7,45.69,45.7,74.2968537910695,3944092,0.0000,1.0
2016-04-15,45.7,45.7,45.69,45.69,74.2805962738286,438022,0.0000,1.0
2016-04-14,45.69,45.7,45.69,45.7,74.2968537910695,287905,0.0000,1.0
2016-04-13,45.69,45.7,45.69,45.7,74.2968537910695,364784,0.0000,1.0
2016-04-12,45.695,45.7,45.69,45.69,74.2805962738286,339210,0.0000,1.0
2016-04-11,45.69,45.7,45.69,45.69,74.2805962738286,1174306,0.0000,1.0
2016-04-08,45.69,45.7,45.69,45.7,74.2968537910695,383938,0.0000,1.0
2016-04-07,45.69,45.7,45.69,45.69,74.2805962738286,2613977,0.0000,1.0
2016-04-06,45.69,45.7,45.69,45.7,74.2968537910695,2163550,0.0000,1.0
2016-04-05,45.7,45.7,45.69,45.7,74.2968537910695,3659903,0.0000,1.0
2016-04-04,45.69,45.7,45.69,45.69,74.2805962738286,3238400,0.0000,1.0
2016-04-01,45.69,45.7,45.69,45.69,74.2805962738286,1884977,0.0000,1.0
2016-03-31,45.69,45.7,45.69,45.69,74.2805962738286,5913570,0.0000,1.0
2016-03-30,45.7,45.7,45.69,45.69,74.2805962738286,528004,0.0000,1.0
2016-03-29,45.69,45.7,45.69,45.69,74.2805962738286,1262538,0.0000,1.0
2016-03-28,45.69,45.7,45.69,45.69,74.2805962738286,695909,0.0000,1.0
2016-03-24,45.68,45.69,45.68,45.69,74.2805962738286,1422668,0.0000,1.0
2016-03-23,45.68,45.69,45.68,45.68,74.2643387565876,520775,0.0000,1.0
2016-03-22,45.68,45.69,45.68,45.685,74.2724675152081,573313,0.0000,1.0
2016-03-21,45.68,45.69,45.68,45.69,74.2805962738286,3021165,0.0000,1.0
2016-03-18,45.69,45.69,45.68,45.68,74.2643387565876,1197629,0.0000,1.0
2016-03-17,45.69,45.7,45.68,45.68,74.2643387565876,398948,0.0000,1.0
2016-03-16,45.68,45.69,45.68,45.69,74.2805962738286,612512,0.0000,1.0
2016-03-15,45.69,45.69,45.68,45.68,74.2643387565876,5338636,0.0000,1.0
2016-03-14,45.68,45.69,45.68,45.68,74.2643387565876,585355,0.0000,1.0
2016-03-11,45.68,45.69,45.68,45.68,74.2643387565876,767242,0.0000,1.0
2016-03-10,45.68,45.69,45.68,45.69,74.2805962738286,397015,0.0000,1.0
2016-03-09,45.68,45.69,45.68,45.69,74.2805962738286,1322782,0.0000,1.0
2016-03-08,45.68,45.69,45.68,45.6801,74.26450133176,1084369,0.0000,1.0
2016-03-07,45.69,45.69,45.68,45.69,74.2805962738286,1817360,0.0000,1.0
2016-03-04,45.69,45.69,45.68,45.69,74.2805962738286,4411085,0.0000,1.0
2016-03-03,45.68,45.69,45.68,45.69,74.2805962738286,2593912,0.0000,1.0
2016-03-02,45.69,45.69,45.68,45.68,74.2643387565876,3739930,0.0000,1.0
2016-03-01,45.68,45.69,45.68,45.69,74.2805962738286,1261213,0.0000,1.0
2016-02-29,45.69,45.69,45.68,45.69,74.2805962738286,3226415,0.0000,1.0
2016-02-26,45.68,45.69,45.68,45.68,74.2643387565876,1766477,0.0000,1.0
2016-02-25,45.68,45.69,45.68,45.68,74.2643387565876,2486414,0.0000,1.0
2016-02-24,45.69,45.69,45.68,45.69,74.2805962738286,1329913,0.0000,1.0
2016-02-23,45.69,45.69,45.68,45.68,74.2643387565876,2000878,0.0000,1.0
2016-02-22,45.69,45.69,45.68,45.6899,74.2804336986562,403153,0.0000,1.0
2016-02-19,45.69,45.69,45.68,45.69,74.2805962738286,1822254,0.0000,1.0
2016-02-18,45.69,45.69,45.68,45.69,74.2805962738286,1424540,0.0000,1.0
2016-02-17,45.69,45.69,45.68,45.68,74.2643387565876,2564492,0.0000,1.0
2016-02-16,45.69,45.69,45.68,45.68,74.2643387565876,785319,0.0000,1.0
2016-02-12,45.69,45.69,45.68,45.68,74.2643387565876,877663,0.0000,1.0
2016-02-11,45.69,45.69,45.68,45.685,74.2724675152081,930924,0.0000,1.0
2016-02-10,45.68,45.69,45.68,45.68,74.2643387565876,1221897,0.0000,1.0
2016-02-09,45.685,45.69,45.68,45.69,74.2805962738286,1739074,0.0000,1.0
2016-02-08,45.69,45.69,45.68,45.68,74.2643387565876,1198911,0.0000,1.0
2016-02-05,45.69,45.69,45.68,45.69,74.2805962738286,648421,0.0000,1.0
2016-02-04,45.68,45.69,45.68,45.69,74.2805962738286,550940,0.0000,1.0
2016-02-03,45.68,45.69,45.67,45.68,74.2643387565876,4791286,0.0000,1.0
2016-02-02,45.67,45.68,45.67,45.67,74.2480812393467,3254568,0.0000,1.0
2016-02-01,45.68,45.69,45.67,45.67,74.2480812393467,1689805,0.0000,1.0
